"Chile_CASEN2020 Excluido item1 input data from R datafile"

"N complete non-extreme",19876
"WN complete non-extreme",19876
"N total",62911
"N Any Missing",0
"WN Any missing",0

"Item","Severity","SE severity","Infit","SE infit","Outfit","N Yes on complete non-extreme sample","Perc Yes on complete non-extreme sample"
"r8b","-1.86187404486884","0.0190829838904461","1.1495419224154","0.00937662487728034","2.45845917115791","14348","72.1875628899175"
"r8c","-2.37141677355629","0.0203534298206266","1.03309655829111","0.0100677462596794","1.6445492434685","15874","79.8651640169048"
"r8d","0.6852240123291","0.0214932177844992","0.97052902255833","0.0126649925928141","0.930743503257239","5479","27.5659086335279"
"r8e","-1.21433664256918","0.0185681979511843","0.867029948298714","0.00944933528770608","0.985953784084867","11782","59.2775206278929"
"r8f","0.802986280678879","0.0218537999529663","1.04218338794637","0.0129615353041996","1.06714448427175","5281","26.5697323405112"
"r8g","1.02417975323438","0.02259146568475","0.74485788006793","0.0135798278844349","0.59629278264296","4631","23.2994566311129"
"r8h","3.01185907256247","0.0347313591476878","0.964162193745234","0.0243582203314628","0.686016176422715","1016","5.11169249345945"

"Raw-score","Severity","Error","N cases","W cases","W cases relative"
0,-3.59794295940575,1.54967221955945,41042,4299455.7260134,0.655390249853189
1,-2.7146216618188,1.20682584991693,4304,447041.758321621,0.0681450928564121
2,-1.49821163066222,1.02704564293816,4974,518031.06789294,0.0789663931096869
3,-0.501407726190395,0.989756939281809,4078,422317.505600337,0.0643762357728528
4,0.475364467853495,0.973851652141155,2644,263027.231798467,0.0400947222513747
5,1.47088792349476,1.03364969113532,1907,196810.892932635,0.0300009928030009
6,2.7754313177042,1.27953375912699,1969,206476.941240599,0.031474442983525
7,3.98785419700681,1.54967221955945,1993,206984.876200004,0.0315518703699589

"Reliab.",0.710824703970229
"Reliab. flat",0.736376073727424


Distribution of valid responses 
Num valid,Num cases,Pct cases,Wt cases,Wt pct,Pct if any valid,Wt pct if any valid
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,62911,100,6560146,10427.6612992958,100,10427.6612992958

Missing by item if any valid
Item,Num missing,Pct missing, Wt missing, Wt pct missing
"r8b",0,0,0,0
"r8c",0,0,0,0
"r8d",0,0,0,0
"r8e",0,0,0,0
"r8f",0,0,0,0
"r8g",0,0,0,0
"r8h",0,0,0,0

Residual correlation
"","r8c","r8d","r8e","r8f","r8g","r8h"
"r8b","0.0621525696829013","-0.128595003949064","-0.0816054817511816","-0.129649637953476","-0.112666435520347","-0.128421248510304"
"r8c","","-0.0190787380748802","-0.000123100099723583","-0.145079639847087","-0.0360704759930655","-0.0753477916739578"
"r8d","","","0.0933796874156815","-0.0455133697455391","0.165572075266947","0.0396096211295883"
"r8e","","","","0.060057179596911","0.137546882853891","0.00255343016824807"
"r8f","","","","","0.169575185417335","0.0742314615739763"
"r8g","","","","","","0.208663275521576"

############# Detailed output#############
Observed response proportion
"Raw score","r8b","r8c","r8d","r8e","r8f","r8g","r8h"
1,0.326843283055951,0.487085116233497,0.0208978795873099,0.135477921170935,0.0223824086421147,0.00667151332117629,0.000641877989015732
2,0.710732436136054,0.819028090166688,0.0447423924745337,0.326640001590456,0.0696822546841149,0.0241079687204942,0.00506685622765958
3,0.847820899469651,0.894614115659986,0.168493918103138,0.832599441873727,0.169664590816144,0.0768659813732135,0.00994105270414052
4,0.879771182585811,0.938063732155166,0.515059200736526,0.930341886411329,0.376401933571501,0.312105480568388,0.0482565839712785
5,0.879123154954192,0.950165802455847,0.708862714569563,0.969871721754851,0.64440400180046,0.734199075034668,0.113373529430417
6,0.940181409470527,0.985399136235176,0.90231213384054,0.973846876644856,0.918635188767968,0.978584124753319,0.301041130287613

Predicted response proportion
"Raw score","r8b","r8c","r8d","r8e","r8f","r8g","r8h"
1,0.294185030837862,0.489679773823169,0.0230372130875636,0.153956719956099,0.0204779480119102,0.0164143364684129,0.00224897781498332
2,0.640132147989484,0.770394459158559,0.0693850912849123,0.401559064000203,0.0618384872444399,0.0497729892871525,0.00691776103524843
3,0.860909062028563,0.914298878866934,0.174338619331101,0.749227311883007,0.156227580043208,0.126836532298044,0.0181620155491436
4,0.93885821108814,0.962895754294503,0.436427907023509,0.885848568558177,0.396453598609973,0.328851245476234,0.0506647149494636
5,0.975173650026346,0.985051686775228,0.70388654701957,0.952803310974397,0.670070266058595,0.597262662618237,0.115751876527625
6,0.994425189929055,0.996650820065873,0.928809719022755,0.989347488871522,0.91991259711752,0.90008577710148,0.270768407891795

Observed and expected respondent infit distribution (weighted)
"Percentile","Obs infit","Pred infit","Obs outfit","Pred outfit"
0,0.203453792237817,0.203453792237817,0.0951074260751647,0.0951074260751646
1,0.203453792237817,0.203453792237817,0.0951074260751647,0.0951074260751646
2,0.203453792237817,0.203453792237817,0.0951074260751647,0.0951074260751646
3,0.203453792237817,0.203453792237817,0.0951074260751647,0.0951074260751646
4,0.203453792237817,0.203453792237817,0.0951074260751647,0.0951074260751646
5,0.203453792237817,0.203453792237817,0.0951074260751647,0.0951074260751646
6,0.203453792237817,0.203453792237817,0.0951074260751647,0.0951074260751646
7,0.203453792237817,0.203453792237817,0.0951074260751647,0.0951074260751646
8,0.203453792237817,0.203453792237817,0.164295485302583,0.164295485302583
9,0.203453792237817,0.203453792237817,0.164295485302583,0.164295485302583
10,0.203453792237817,0.203453792237817,0.164295485302583,0.164295485302583
11,0.203453792237817,0.203453792237817,0.164295485302583,0.164295485302583
