"Chile_CASEN2020 input data from R datafile"

"N complete non-extreme",24772
"WN complete non-extreme",24772
"N total",62911
"N Any Missing",0
"WN Any missing",0

"Item","Severity","SE severity","Infit","SE infit","Outfit","N Yes on complete non-extreme sample","Perc Yes on complete non-extreme sample"
0,0.22071986698757,0.22071986698757,0.0924922049642044,0.0924922049642044
1,0.22071986698757,0.22071986698757,0.0924922049642044,0.0924922049642044
2,0.22071986698757,0.22071986698757,0.0924922049642044,0.0924922049642044
3,0.22071986698757,0.22071986698757,0.0924922049642044,0.0924922049642044
4,0.22071986698757,0.22071986698757,0.0924922049642044,0.0924922049642044
5,0.22071986698757,0.22071986698757,0.0924922049642044,0.0924922049642044
6,0.22071986698757,0.22071986698757,0.163196681834367,0.163196681834367
7,0.22071986698757,0.22071986698757,0.163196681834367,0.163196681834367
8,0.22071986698757,0.23344441114266,0.163196681834367,0.163196681834367
9,0.23344441114266,0.23344441114266,0.163196681834367,0.163196681834367
10,0.23344441114266,0.23344441114266,0.163196681834367,0.163196681834367
11,0.23344441114266,0.23344441114266,0.163196681834367,0.163196681834367
12,0.23344441114266,0.23344441114266,0.163196681834367,0.163196681834367
13,0.23344441114266,0.413605506265468,0.163196681834367,0.163196681834367
14,0.413605506265469,0.413605506265468,0.163196681834367,0.163196681834367
15,0.413605506265469,0.413605506265468,0.163196681834367,0.163196681834367
16,0.413605506265469,0.413605506265468,0.163196681834367,0.163196681834367
17,0.413605506265469,0.413605506265468,0.163196681834367,0.163196681834367
18,0.413605506265469,0.413605506265468,0.163196681834367,0.163196681834367
19,0.413605506265469,0.413605506265468,0.163196681834367,0.163196681834367
20,0.413605506265469,0.413605506265468,0.163196681834367,0.171722771474261
21,0.413605506265469,0.413605506265468,0.163196681834367,0.171722771474261
22,0.413605506265469,0.413605506265468,0.163196681834367,0.171722771474261
23,0.413605506265469,0.413605506265468,0.163196681834367,0.171722771474261
24,0.413605506265469,0.413605506265468,0.163196681834367,0.171722771474261
25,0.413605506265469,0.413605506265468,0.163196681834367,0.171722771474261
26,0.413605506265469,0.413605506265468,0.171722771474261,0.171722771474261
27,0.413605506265469,0.413605506265468,0.171722771474261,0.171722771474261
28,0.413605506265469,0.422828516137038,0.171722771474261,0.257557897950457
29,0.413605506265469,0.422828516137038,0.171722771474261,0.257557897950457
30,0.413605506265469,0.422828516137038,0.171722771474261,0.257557897950457
31,0.413605506265469,0.422828516137038,0.171722771474261,0.257557897950457
32,0.413605506265469,0.422828516137038,0.171722771474261,0.257557897950457
33,0.413605506265469,0.422828516137038,0.171722771474261,0.257557897950457
34,0.422828516137038,0.504936419443683,0.257557897950457,0.272392297670448
35,0.422828516137038,0.504936419443683,0.257557897950457,0.272392297670448
36,0.422828516137038,0.504936419443683,0.257557897950457,0.272392297670448
37,0.422828516137038,0.504936419443683,0.257557897950457,0.272392297670448
38,0.422828516137038,0.504936419443683,0.257557897950457,0.272392297670448
39,0.422828516137038,0.504936419443683,0.257557897950457,0.272392297670448
40,0.422828516137038,0.614176043654848,0.257557897950457,0.337339088490522
41,0.422828516137038,0.614176043654848,0.257557897950457,0.337339088490522
42,0.422828516137038,0.614176043654848,0.257557897950457,0.337339088490522
43,0.504936419443683,0.655705774156795,0.272392297670448,0.350899332330548
44,0.504936419443683,0.655705774156795,0.272392297670448,0.350899332330548
45,0.504936419443683,0.688516048309373,0.272392297670448,0.390848248369296
46,0.504936419443683,0.688516048309373,0.272392297670448,0.390848248369296
47,0.504936419443683,0.688516048309373,0.272392297670448,0.390848248369296
48,0.614176043654849,0.808530065917447,0.337339088490522,0.423389283987612
49,0.614176043654849,0.816317392114101,0.350899332330549,0.429925237129059
50,0.614176043654849,0.816317392114101,0.350899332330549,0.429925237129059
51,0.655705774156795,0.824827326541925,0.350899332330549,0.429925237129059
52,0.655705774156795,0.824827326541925,0.350899332330549,0.429925237129059
53,0.688516048309373,0.824827326541925,0.390848248369296,0.468702067386588
54,0.688516048309373,0.824827326541925,0.390848248369296,0.468702067386588
55,0.808530065917447,0.830101601238655,0.423389283987613,0.471147107238345
56,0.808530065917447,0.830101601238655,0.423389283987613,0.471147107238345
57,0.816317392114101,0.830101601238655,0.429925237129059,0.471147107238345
58,0.816317392114101,0.830101601238655,0.429925237129059,0.471147107238345
59,0.824827326541925,0.880256765588339,0.429925237129059,0.472665170599116
60,0.824827326541925,0.880256765588339,0.429925237129059,0.472665170599116
61,0.824827326541925,1.05006758632747,0.468702067386588,0.652574154997917
62,0.830101601238654,1.05006758632747,0.471147107238344,0.652574154997917
63,0.830101601238654,1.14602048377488,0.471147107238344,0.688675195703759
64,0.830101601238654,1.14602048377488,0.471147107238344,0.688675195703759
65,0.880256765588337,1.3597078652733,0.472665170599116,0.688675195703759
66,0.880256765588337,1.39026653410644,0.472665170599116,0.688675195703759
67,1.05006758632747,1.39026653410644,0.652574154997917,0.688675195703759
68,1.14602048377488,1.4219419705499,0.688675195703758,0.696906927062894
69,1.14602048377488,1.43287895092458,0.688675195703758,0.696906927062894
70,1.3597078652733,1.43287895092458,0.688675195703758,0.853634698939083
71,1.3597078652733,1.50300865887201,0.696906927062894,0.853634698939083
72,1.39026653410644,1.54593668804758,0.696906927062894,0.941827025237682
73,1.4219419705499,1.56019097299416,0.696906927062894,1.01160974375815
74,1.4219419705499,1.56280402893297,0.853634698939083,1.02586143364443
75,1.4219419705499,1.56280402893297,0.853634698939083,1.02586143364443
76,1.42921527056068,1.56280402893297,0.853634698939083,1.02586143364443
77,1.4814730425811,1.56280402893297,0.941827025237682,1.02586143364443
78,1.53893229788812,1.56280402893297,1.01160974375815,1.16337703265019
79,1.56280402893297,1.60215423874251,1.02586143364443,1.27814932833153
80,1.56280402893297,1.62195038230734,1.02586143364443,1.29067302125981
81,1.56280402893297,1.66673364169284,1.12061638887292,1.36045573978028
82,1.56280402893297,1.73469250707291,1.27814932833153,1.38064799257915
83,1.62195038230734,1.74313512778286,1.34895608296673,1.42364512475239
84,1.66673364169284,1.77214353095803,1.48428216507532,1.48576554783276
85,1.74313512778286,1.78405018244436,1.48576554783276,1.64121657455002
86,1.77213873047081,1.78405018244436,1.64121657455002,1.68901542769471
87,1.77488213726278,1.78405018244436,1.75879814621518,1.77997615204307
88,1.78405018244436,1.78405018244436,1.82264362230959,1.77997615204307
89,1.78405018244436,1.8450118452102,1.97878513289295,1.79735808513338
90,1.87569832672575,1.91831074354389,2.17923392026756,1.83318392450994
91,1.91831074354389,1.97062737731561,2.45535823179092,2.03623283159748
92,2.10087011975191,1.97062737731561,2.9518633647359,2.17923392026756
93,2.19850292590769,2.08178380990386,3.51625111287863,2.3226577048097
94,2.48905689500548,2.16802002207964,3.77448130231473,2.86942422443232
95,2.77475591614946,2.17941661605965,4.29121325136569,3.3507718405047
96,2.84990085230521,2.48905689500548,5.12987115799745,3.72766102322904
97,2.94685159100992,2.74161678558581,7.64287043499473,4.29121325136575
98,3.17736759847089,2.82544449691482,11.1505868097055,5.56431002676005
99,3.39893835125606,2.90423917419178,17.7568091766487,10.2130444197696
100,6.50233093928378,6.50233093928378,73.9617217800907,93.0875618805756


Rasch log-lik 4560137.607
